Abstract,ID
"It is unclear whether induced spike protein-specific antibodies due to infections with SARS-CoV-2 or to the prototypic Wuhan isolate-based vaccination can immune-react with the emerging variants of SARS-CoV-2. The main objective of the study was to measure the immunoreactivity of induced antibodies postvaccination with Covishield™ (ChAdOx1 nCoV-19 coronavirus vaccines) or infections with SARS-CoV-2 by using selected peptides of the spike protein of wild type and variants of SARS-CoV-2. Thirty patients who had recovered from SARS-CoV-2 infections and 30 individuals vaccinated with both doses of Covishield™ were recruited for the study. Venous blood samples (5 mL) were collected at a single time point from patients within 3-4 weeks of recovery from SARS-CoV-2 infections or receiving both doses of Covishield™ vaccines. The serum levels of total immunoglobulin were measured in both study groups. A total of 12 peptides of 10 to 24 amino acids length spanning to the receptor-binding domain (RBD) of wild type of SARS-CoV-2 and their variants were synthesized. The serum levels of immune-reactive antibodies were measured using these peptides. The serum levels of total antibodies were found to be significantly (p<0.001) higher in the vaccinated individuals as compared to COVID-19 recovered patients. Our study reported that the mutations in the RBD at the residues K417, E484, and N501 have been associated with reduced immunoreactivity with anti-sera of vaccinated people and COVID-19 recovered patients. The amino acid substitutions at the RBD of SARS-CoV-2 have been associated with a higher potential to escape the humoral immune response.",11163369
"Hepatocellular carcinoma (HCC) is a common type of malignant tumor where the prognosis is dismal. Circular RNA (CircRNA) is a novel RNA that regulates downstream gene transcription and translation to influence the progression of HCC. However, the regulatory relationship that exists between E3 ligases, which is a class of post-translational modifying proteins, and circRNA remains unclear. Based on the E3 ubiquitin ligase in the competitive endogenous RNA (ceRNA) network, a circRNA-regulated E3 ubiquitin ligase signature (CRE3UL) was developed. A CRE3UL signature was created using the least absolute shrinkage and selection operator (Lasso) and Cox regression analysis and merged it with clinicopathologic characteristics to generate a nomogram for prognosis prediction. The pRRophetic algorithm was utilized and immunological checkpoints were analyzed to compare the responses of patients in the high-risk group (HRG) and low-risk group (LRG) to targeted therapy and immunotherapy. Finally, experimental research will further elucidate the relationship between E3 ubiquitin ligase signature and HCC. HRG patients were found to have a worse prognosis than LRG patients. Furthermore, significant variations in prognosis were observed among different subgroups based on various clinical characteristics. The CRE3UL signature was identified as being an independent prognostic indicator. The nomogram that combined clinical characteristics and the CRE3UL signature was found to accurately predict the prognosis of HCC patients and demonstrated greater clinical utility than the current TNM staging approach. According to anticancer medication sensitivity predictions, the tumors of HRG patients were more responsive to gefitinib and nilotinib. From immune-checkpoint markers analysis, immunotherapy was identified as being more probable to assist those in the HRG. We found a significant correlation between the CRE3UL signature and the tumor microenvironment, enabling precise prognosis prediction for HCC patients. Additionally, a nomogram was developed that performs well in predicting the overall survival (OS) of HCC patients. This provides valuable guidance for clinicians in devising specific personalized treatment strategies. The online version contains supplementary material available at 10.1186/s40001-024-01893-6.",11163726
"Infertility is an important late effect of childhood cancer treatment. Ovarian tissue cryopreservation (OTC) is established as a safe procedure to preserve gonadal tissue in (pre)pubertal girls with cancer at high risk for infertility. However, it is unclear whether elective laparoscopic OTC can also be performed safely in infants <1 year with cancer. This systematic review aims to evaluate the reported risks in infants undergoing elective laparoscopy regarding mortality, and/or critical events (including resuscitation, circulatory, respiratory, neurotoxic, other) during and shortly after surgery. This systematic review followed the Preferred reporting Items for Systematic Review and Meta-Analyses (PRISMA) reporting guideline. A systematic literature search in the databases Pubmed and EMbase was performed and updated on February 15th, 2023. Search terms included ‘infants’, ‘intubation’, ‘laparoscopy’, ‘mortality’, ‘critical events’, ‘comorbidities’ and their synonyms. Papers published in English since 2000 and describing at least 50 patients under the age of 1 year undergoing laparoscopic surgery were included. Articles were excluded when the majority of patients had congenital abnormalities. Quality of the studies was assessed using the QUIPS risk of bias tool. The Pubmed and Embase databases yielded a total of 12,401 unique articles, which after screening on title and abstract resulted in 471 articles to be selected for full text screening. Ten articles met the inclusion criteria for this systematic review, which included 1778 infants <1 years undergoing elective laparoscopic surgery. Mortality occurred once (death not surgery-related), resuscitation in none and critical events in 53/1778 of the procedures. The results from this review illustrate that morbidity and mortality in infants without extensive comorbidities during and just after elective laparoscopic procedures seem limited, indicating that the advantages of performing elective laparoscopic OTC for infants with cancer at high risk of gonadal damage may outweigh the anesthetic and surgical risks of laparoscopic surgery in this age group.",11165185
"The members of the classic B7 family regulate the immune microenvironment of several malignant tumors. However, the potential relationship between the B7 family and the breast cancer (BrCa) tumor immune microenvironment has remained elusive. In the present study, we provide a comprehensive explanation of the expression, clinical significance, mutation, and immune cell infiltration of B7 family molecules in BrCa. First, we recruited 10 patients with BrCa surgery from the Wuxi Maternal and Child Health Hospital and performed single-cell RNA sequencing (scRNA-seq) analysis to investigate the distribution of B7 family members in multiple immune cell subsets. We focused on B7-2, B7-H3, and B7-H5 molecules of the B7 family and constructed tumor microarrays by self-recruiting patients to perform multiple immunohistochemical (mIHC) analyses and study tumor expression of B7-2, B7-H3, B7-H5 and CD8+ immune cell infiltration. B7-H5 displayed a strong correlation with CD8+ immune cell infiltration. In summary, B7-H5 provides a new perspective for the identification of immunothermal subtypes of BrCa and could function as a switch to reverse BrCa from an “immunologically cold” state to an “immunologically hot” state.",11165836
"Membrane trafficking, a fundamental cellular process encompassing the transport of molecules to specific organelles, endocytosis at the plasma membrane and protein secretion, is crucial for cellular homeostasis and signalling. Cancer cells adapt membrane trafficking to enhance their survival and metabolism, and understanding these adaptations is vital for improving patient responses to therapy and identifying therapeutic targets. In this Review, we provide a concise overview of major membrane trafficking pathways and detail adaptations in these pathways, including COPII-dependent endoplasmic reticulum (ER)-to-Golgi vesicle trafficking, COPI-dependent retrograde Golgi-to-ER trafficking and endocytosis, that have been found in cancer. We explore how these adaptations confer growth advantages or resistance to cell death and conclude by discussing the potential for utilising this knowledge in developing new treatment strategies and overcoming drug resistance for cancer patients.",11166456
"Our previous studies indicated that there is overexpression of MIAT in fibroids and MIAT is a sponge for the miR-29 family in these tumors. The objective of the present study was to determine if the knockdown of MIAT in fibroid xenografts will increase miR-29 levels and reduce the expression of genes targeted by this miRNA such as collagen and cell cycle regulatory proteins in a mouse model for fibroids. Ovariectomized CB-17 SCID/Beige mice bearing estrogen/progesterone pellets were implanted subcutaneously in the flank with equal weight of fibroid explants which had been transduced by lentivirus for either control (empty vector) or MIAT knockdown for four weeks (n=7). Knockdown of MIAT in fibroid xenografts resulted in a 30% reduction of tumor weight and a marked increase in miR-29a, -b, and -c levels in the xenografts. There was reduced cell proliferation and expression of cell cycle regulatory genes CCND1, CDK2, and E2F1 and no significant changes in apoptosis. The xenografts with MIAT knockdown expressed lower mRNA and protein levels of FN1, COL3A1, and TGF-β3, and total collagen protein. Targeting MIAT, which sponges the pro-fibrotic miR-29 family, is an effective therapy for fibroids by reducing cell proliferation and thereby, tumor growth and accumulation of ECM, which is a hallmark of these benign gynecologic tumors.",11166562
"Endoscopic ultrasound shear wave elastography (EUS‐SWE) can facilitate an objective evaluation of pancreatic fibrosis. Although it is primarily applied in evaluating chronic pancreatitis, its efficacy in assessing early chronic pancreatitis (ECP) remains underinvestigated. This study evaluated the diagnostic accuracy of EUS‐SWE for assessing ECP diagnosed using the Japanese diagnostic criteria 2019. In total, 657 patients underwent EUS‐SWE. Propensity score matching was used, and the participants were classified into the ECP and normal groups. ECP was diagnosed using the Japanese diagnostic criteria 2019. Pancreatic stiffness was assessed based on velocity (Vs) on EUS‐SWE, and the optimal Vs cutoff value for ECP diagnosis was determined. A practical shear wave Vs value of ≥50% was considered significant. Each group included 22 patients. The ECP group had higher pancreatic stiffness than the normal group (2.31 ± 0.67 m/s vs. 1.59 ± 0.40 m/s, p < 0.001). The Vs cutoff value for the diagnostic accuracy of ECP, as determined using the receiver operating characteristic curve, was 2.24m/s, with an area under the curve of 0.82 (95% confidence interval: 0.69–0.94). A high Vs was strongly correlated with the number of EUS findings (rs = 0.626, p < 0.001). Multiple regression analysis revealed that a history of acute pancreatitis and ≥2 EUS findings were independent predictors of a high Vs. There is a strong correlation between EUS‐SWE findings and the Japanese diagnostic criteria 2019 for ECP. Hence, EUS‐SWE can be an objective and invaluable diagnostic tool for ECP diagnosis.",11167156
"Coronavirus disease 2019 (COVID‐19) caused by the severe acute respiratory syndrome coronavirus 2n first appeared in Wuhan, China in 2019. Soon after, it was declared a pandemic by the World Health Organization. The health crisis imposed by a new virus and its rapid spread worldwide prompted the fast development of vaccines. For the first time in human history, two vaccines based on recombinant genetic material technology were approved for human use. These mRNA vaccines were applied in massive immunization programs around the world, followed by other vaccines based on more traditional approaches. Even though all vaccines were tested in clinical trials prior to their general administration, serious adverse events, usually of very low incidence, were mostly identified after application of millions of doses. Establishing a direct correlation (the cause‐effect paradigm) between vaccination and the appearance of adverse effects has proven challenging. This review focuses on the main adverse effects observed after vaccination, including anaphylaxis, myocarditis, vaccine‐induced thrombotic thrombocytopenia, Guillain–Barré syndrome, and transverse myelitis reported in the context of COVID‐19 vaccination. We highlight the symptoms, laboratory tests required for an adequate diagnosis, and briefly outline the recommended treatments for these adverse effects. The aim of this work is to increase awareness among healthcare personnel about the serious adverse events that may arise post‐vaccination. Regardless of the ongoing discussion about the safety of COVID‐19 vaccination, these adverse effects must be identified promptly and treated effectively to reduce the risk of complications.",11167235
"Genome‐wide approaches, such as whole‐exome sequencing (WES), are widely used to decipher the genetic mechanisms underlying inter‐individual variability in disease susceptibility. We aimed to dissect inborn monogenic determinants of idiopathic liver injury in otherwise healthy children. We thus performed WES for 20 patients presented with paediatric‐onset recurrent elevated transaminases (rELT) or acute liver failure (ALF) of unknown aetiology. A stringent variant screening was undertaken on a manually‐curated panel of 380 genes predisposing to inherited human diseases with hepatobiliary involvement in the OMIM database. We identified rare nonsynonymous variants in nine genes in six patients (five rELT and one ALF). We next performed a case‐level evaluation to assess the causal concordance between the gene mutated and clinical symptoms of the affected patient. A genetic diagnosis was confirmed in four rELT patients (40%), among whom two carried novel mutations in ACOX2 or PYGL, and two had previously‐reported morbid variants in ABCB4 or PHKA2. We also detected rare variants with uncertain clinical significance in CDAN1, JAG1, PCK2, SLC27A5 or VPS33B in rELT or ALF patients. In conclusion, implementation of WES improves diagnostic yield and enables precision management in paediatric cases of liver injury with unknown aetiology, in particular recurrent hypertransaminasemia.",11167704
"To characterize the phenotype and genotype of a Chinese family with autosomal‐dominant retinitis pigmentosa (RP) accompanied by iris coloboma. The proband, a 34‐year‐old male, was examined with his family by using fundus photography, optical coherence tomography (OCT), autofluorescence, and full‐field electroretinography (ffERG). Genetic analyses were conducted through whole‐exome sequencing (WES) to screen for variations. Three members of this Chinese family were shown to be bilateral iris coloboma. The male proband and his mother exhibited typical RP feature. The proband's late grandfather had been documented manifestation of iris coloboma. The mode of inheritance was confirmed to be autosomal dominance. Through linkage analysis and WES, a heterozygous variation in the miR‐204 gene (n.37C>T), a noncoding RNA gene, was identified in these three members. In this third independent and the first Asian family, the existence of a miR‐204 variant associated with RP accompanied by iris coloboma was confirmed. Our findings reinforce the significance of miR‐204 as an important factor influencing visual function in the retina. When phenotypes like RP accompanied by iris coloboma in an autosomal‐dominant pattern, including in Chinese patients, miR‐204 aberrations should be considered.",11169764
"Low-grade serous ovarian cancer (LGSOC) is a very rare histological subtype of serous ovarian cancer, representing ~2% of all epithelial ovarian cancer cases. LGSOC has a better prognosis but a lower response rate to chemotherapy in comparison to high-grade serous ovarian carcinoma (HGSOC). The present study is a retrospective review of the medical records of all patients with histologically proven LGSOC diagnosed and treated in a single institute between January 2003 and December 2019. A total of 23 patients diagnosed with LGSOC and treated at King Faisal Specialist Hospital and Research Center (Riyadh, Saudi Arabia) were identified. The median age at diagnosis was 45.5 years (range, 26-66 years) and the median body mass index was 26.1 (range, 18-43). A total of 21 patients (91.3%) had de novo LGSOC, whereas only 2 patients (8.7%) had LGSOC that had transformed from serous borderline ovarian tumors and recurred. A total of 8 patients (34.8%) were diagnosed with International Federation of Gynecology and Obstetrics stage IV, whereas 3 (13.0%), 3 (13.0%) and 9 (39.1%) were diagnosed with stages I, II and III, respectively. In addition, 10 (43.5%), 5 (21.7%), and 3 (13.0%) patients had complete response, stable disease and partial response statuses after first-line therapy, respectively. At a median follow-up time of 34 months [95% confidence interval (CI), 25.32-42.69], the median progression-free survival (PFS) time was 75.2 months (95% CI, 17.35-133.05) and the median overall survival (OS) time was not reached. In conclusion, LGSOC exhibited better PFS and OS times than HGSOC as compared with data from the literature, and there is the option for systemic treatment (chemotherapy or hormonal therapy). Optimal cytoreduction showed numerically higher, but non-significant, PFS and OS times compared with suboptimal debulking; however, the optimal systemic chemotherapy or hormonal treatment remains controversial.",11170243
"Understanding the genetic makeup of microorganisms provides information on their evolutionary relationship with other similar organisms. It also sheds light on their ability to cause disease in susceptible individuals and to resist the hosts’ defense mechanisms, including the effects of antimicrobial therapy. In this study, we performed complete genome sequencing and characterization of bacteria called Arcanobacterium hippocoleae, which were isolated from the reproductive tract of infected mares. These bacteria displayed small and large phenotypes when grown on artificial media. The whole genome sequences between the large phenotypes were closely related, while the small and large types were distant from each other in terms of sequence size and identity. Putative genetic elements that might be associated with disease conditions were identified in both bacterial phenotypes. Several genes that express hypothetical proteins with unknown functions were also detected. This study provides the complete genetic structure and analysis of different phenotypes of Arcanobacterium hippocoleae and will serve as a benchmark for future studies to identify the potential function and role of the bacterial proteins in the ability of the bacterium to produce reproductive tract diseases in mares. Arcanobacterium hippocoleae is a Gram-positive fastidious bacterium and is occasionally isolated from the reproductive tract of apparently healthy mares (Equus caballus) or from mares with reproductive tract abnormalities. Apart from a few 16S rRNA gene-based GenBank sequences and one recent report on complete genome assembly, detailed genomic sequence and clinical experimental data are not available on the bacterium. Recently, we observed an unusual increase in the detection of the organism from samples associated with mare reproductive failures in Atlantic Canada. Two colony morphotypes (i.e., small, and large) were detected in culture media, which were identified as A. hippocoleae by MALDI-TOF mass spectrometry and 16S rRNA gene sequencing. Here, we report the whole genome sequencing and characterization of the morphotype variants. The genome length of the large phenotypes was between 2.42 and 2.43, and the small phenotype was 1.99 Mbs. The orthologous nucleotide identity between the large colony phenotypes was ~99%, and the large and small colony phenotypes was between 77.86 and 78.52%, which may warrant the classification of the two morphotypes into different species. Phylogenetic analysis based on 16S rRNA genes or concatenated housekeeping genes grouped the small and large colony variants into two different genotypic clusters. The UvrA protein, which is part of the nucleotide excision repair (NER) system, and 3-isopropoylmalate dehydratase small subunit protein expressed by the leuD gene were identified as potential virulence factors in the large and small colony morphotypes, respectively. However, detailed functional studies will be required to determine the exact roles of these and other identified hypothetical proteins in the cellular metabolism and potential pathogenicity of A. hippocoleae in mares.",11171008
"Immune checkpoints are essential to the body’s reaction to immunological stimuli. The most studied immune checkpoint molecules are programmed death (PD-1) with its ligand (PD-L1) and cytotoxic T-lymphocyte-associated protein 4 (CTLA-4) with its ligands CD80 (B7-1) and CD86 (B7-2). Certain tumours can evade immunosurveillance by activating these immunological checkpoint targets. These proteins are often upregulated in cancer cells and tumour-infiltrating lymphocytes, allowing cancer cells to escape immune surveillance and promote tumour growth. By blocking inhibitory checkpoints, immune checkpoint inhibitors (ICI) can help restore the immune system to fight cancer effectively. Emerging studies in veterinary oncology are centred around developing and validating canine-targeted antibodies. Anti-PD-1 and anti-PD-L1 treatments emerge as particularly promising among ICIs, reflecting the notable achievements in human medicine over the last decade. This article aims to review the current research literature about the expression of immune checkpoints in canine cancer and the current results of ICI treatment in dogs. Immune checkpoint inhibitors (ICI) have revolutionised cancer treatment in people. Immune checkpoints are important regulators of the body’s reaction to immunological stimuli. The most studied immune checkpoint molecules are programmed death (PD-1) with its ligand (PD-L1) and cytotoxic T-lymphocyte-associated protein 4 (CTLA-4) with its ligands CD80 (B7-1) and CD86 (B7-2). Certain tumours can evade immunosurveillance by activating these immunological checkpoint targets. These proteins are often upregulated in cancer cells and tumour-infiltrating lymphocytes, allowing cancer cells to evade immune surveillance and promote tumour growth. By blocking inhibitory checkpoints, ICI can help restore the immune system to effectively fight cancer. Several studies have investigated the expression of these and other immune checkpoints in human cancers and have shown their potential as therapeutic targets. In recent years, there has been growing interest in studying the expression of immune checkpoints in dogs with cancer, and a few small clinical trials with ICI have already been performed on these species. Emerging studies in veterinary oncology are centred around developing and validating canine-targeted antibodies. Among ICIs, anti-PD-1 and anti-PD-L1 treatments stand out as the most promising, mirroring the success in human medicine over the past decade. Nevertheless, the efficacy of caninized antibodies remains suboptimal, especially for canine oral melanoma. To enhance the utilisation of ICIs, the identification of predictive biomarkers for treatment response and the thorough screening of individual tumours are crucial. Such endeavours hold promise for advancing personalised medicine within veterinary practice, thereby improving treatment outcomes. This article aims to review the current research literature about the expression of immune checkpoints in canine cancer and the current results of ICI treatment in dogs.",11171034
"Pancreatic ductal adenocarcinoma (PDAC) is one of the leading causes of cancer deaths in the United States due to its late-stage diagnosis. Currently, there are no early diagnostic tests. The best treatment for PDAC is surgery, but by then, the cancer has already spread, making it difficult to perform. This study aims to address the potential of targeting neoantigens, unique cancer-specific proteins that trigger an immune response, as potential immunotherapy targets. However, PDAC develops characteristics such as immune cell avoidance, creating an environment suppressing immune cells, and converting cells to become unstable. Targeting neoantigens could revolutionize PDAC therapy, offering better survival rates. Though trials are still in the early stages, they do offer a greater understanding and potential for fighting cancer. This article hopes to shed light and pave the way for innovative treatments to improve the prognosis of PDAC patients. Pancreatic ductal adenocarcinoma (PDAC) is the most common type of pancreatic cancer and is currently the third leading cause of cancer-related death in the United States after lung and colon cancer. PDAC is estimated to be the second leading cause of cancer-related death by 2030. The diagnosis at a late stage is the underlying cause for higher mortality and poor prognosis after surgery. Treatment resistance to chemotherapy and immunotherapy results in recurrence after surgery and poor prognosis. Neoantigen burden and CD8+ T-cell infiltration are associated with clinical outcomes in PDAC and paucity of neoantigen-reactive tumor-infiltrating lymphocytes may be the underlying cause for treatment resistance for immunotherapy. This suggests a need to identify additional neoantigens and therapies targeting these neoantigens to improve clinical outcomes in PDAC. In this review, we focus on describing the pathophysiology, current treatment strategies, and treatment resistance in PDAC followed by the need to target neoantigens in PDAC.",11171042
"Colorectal cancer (CRC) has become one of the leading causes of cancer-related morbidity and mortality worldwide. Immune checkpoint inhibitors (ICIs) and adoptive cell therapy (ACT) have been recently added to the clinical armamentarium of stage II/III diseases. Moreover, the improvement of a patient’s telomere status may have a synergistic effect along with ICIs/ACT. This can be achieved either via lifestyle modifications with increased physical activity or with new promising treatments such as those acting on telomerase. Therefore, this review aims to comprehensively summarize the current data on immunotherapy in order to facilitate clinicians’ familiarity with this relatively new therapeutic approach. Cancer of the colon and rectum (CRC) has been identified among the three most prevalent types of cancer and cancer-related deaths for both sexes. Even though significant progress in surgical and chemotherapeutic techniques has markedly improved disease-free and overall survival rates in contrast to those three decades ago, recent years have seen a stagnation in these improvements. This underscores the need for new therapies aiming to augment patient outcomes. A number of emerging strategies, such as immune checkpoint inhibitors (ICIs) and adoptive cell therapy (ACT), have exhibited promising outcomes not only in preclinical but also in clinical settings. Additionally, a thorough appreciation of the underlying biology has expanded the scope of research into potential therapeutic interventions. For instance, the pivotal role of altered telomere length in early CRC carcinogenesis, leading to chromosomal instability and telomere dysfunction, presents a promising avenue for future treatments. Thus, this review explores the advancements in CRC immunotherapy and telomere-targeted therapies, examining potential synergies and how these novel treatment modalities intersect to potentially enhance each other’s efficacy, paving the way for promising future therapeutic advancements.",11171065
"This study aimed to identify and validate genes specific for the survival of patients with papillary renal cell carcinoma (PRCC) in the TCGA-KIRP and Korean-KIRP databases. Using machine learning with statistical analysis, 40 survival-specific genes were identified in TCGA-KIRP. Of them, 10 were verified as survival-specific genes for Korean-KIRP patients through next-generation sequencing. Among these, BAP1, PCSK2, and SPATA13 showed significant survival specificity in both overall survival and disease-free survival. Survival gene signatures, including PCSK2, which are commonly obtained from 40 gene signatures in TCGA and 10 gene signatures in Korean databases, are expected to provide insight into predicting the survival of PRCC patients and developing new treatments. Purpose: Papillary renal cell carcinoma (PRCC), the second most common kidney cancer, is morphologically, genetically, and molecularly heterogeneous with diverse clinical manifestations. Genetic variations of PRCC and their association with survival are not yet well-understood. This study aimed to identify and validate survival-specific genes in PRCC and explore their clinical utility. Materials and Methods: Using machine learning, 293 patients from the Cancer Genome Atlas-Kidney Renal Papillary Cell Carcinoma (TCGA-KIRP) database were analyzed to derive genes associated with survival. To validate these genes, DNAs were extracted from the tissues of 60 Korean PRCC patients. Next generation sequencing was conducted using a customized PRCC gene panel of 202 genes, including 171 survival-specific genes. Kaplan–Meier and Log-rank tests were used for survival analysis. Fisher’s exact test was performed to assess the clinical utility of variant genes. Results: A total of 40 survival-specific genes were identified in the TCGA-KIRP database through machine learning and statistical analysis. Of them, 10 (BAP1, BRAF, CFDP1, EGFR, ITM2B, JAK1, NODAL, PCSK2, SPATA13, and SYT5) were validated in the Korean-KIRP database. Among these survival gene signatures, three genes (BAP1, PCSK2, and SPATA13) showed survival specificity in both overall survival (OS) (p = 0.00004, p = 1.38 × 10−7, and p = 0.026, respectively) and disease-free survival (DFS) (p = 0.00002, p = 1.21 × 10−7, and p = 0.036, respectively). Notably, the PCSK2 mutation demonstrated survival specificity uniquely in both the TCGA-KIRP (OS: p = 0.010 and DFS: p = 0.301) and Korean-KIRP (OS: p = 1.38 × 10−7 and DFS: p = 1.21 × 10−7) databases. Conclusions: We discovered and verified genes specific for the survival of PRCC patients in the TCGA-KIRP and Korean-KIRP databases. The survival gene signature, including PCSK2 commonly obtained from the 40 gene signature of TCGA and the 10 gene signature of the Korean database, is expected to provide insight into predicting the survival of PRCC patients and developing new treatment.",11171119
"Hepatocellular carcinoma is the sixth most common cancer globally and is considered one of the deadliest health issues worldwide. The rapid emergence of HCC as a global health crisis has undergone a revolutionary change in treatment strategies. Food and Drug Administration-approved drugs such as tyrosine kinase inhibitors, immune checkpoint inhibitors, and angiogenic inhibitors, as monotherapy and in combination therapies have shown significant advancement to enhance patient outcomes across HCC stages. The effect of these treatments on cellular signaling pathways and immune responses offers promising potential for prolonged survival rates. Hepatocellular carcinoma (HCC) is the deadliest emergent health issue around the globe. The stronger oncogenic effect, proteins, and weakened immune response are precisely linked with a significant prospect of developing HCC. Several conventional systemic therapies, antiangiogenic therapy, and immunotherapy techniques have significantly improved the outcomes for early-, intermediate-, and advanced-stage HCC patients, giving new hope for effective HCC management and prolonged survival rates. Innovative therapeutic approaches beyond conventional treatments have altered the landscape of managing HCC, particularly focusing on targeted therapies and immunotherapies. The advancement in HCC treatment suggested by the Food and Drug Administration is multidimensional treatment options, including multikinase inhibitors (sorafenib, lenvatinib, regorafenib, ramucirumab, and cabozantinib) and immune checkpoint inhibitors (atezolizumab, pembrolizumab, durvalumab, tremelimumab, ipilimumab, and nivolumab), in monotherapy and in combination therapy to increase life expectancy of HCC patients. This review highlights the efficacy of multikinase inhibitors and immune checkpoint inhibitors in monotherapy and combination therapy through the analysis of phase II, and III clinical trials, targeting the key molecular pathways involved in cellular signaling and immune response for the prospective treatment of advanced and unresectable HCC and discusses the upcoming combinations of immune checkpoint inhibitors-tyrosine kinase inhibitors and immune checkpoint inhibitors-vascular endothelial growth factor inhibitors. Finally, the hidden challenges with pharmacological therapy for HCC, feasible solutions for the future, and implications of possible presumptions to develop drugs for HCC treatment are reported.",11171154
"Cancer-associated thrombosis (CAT) is a severe cause of mortality and morbidity in cancer patients, while active cancer is present in 20% of all patients with venous thromboembolism (VTE). CAT presents several peculiarities that distinguish this entity from other clinical settings associated with VTE. Management of thromboembolic events in CAT is extremely challenging because of the multifactorial pathophysiology of this clinical setting. The objective of this review is to enlighten the complicated pathophysiology of CAT, discuss the available biomarkers for early identification of high-risk patients, and summarize the current guidelines regarding the treatment and management of thrombotic events in cancer patients. Dysregulated hemostasis in cancer patients is associated with various clinical conditions, from thromboembolic complications to disseminated intravascular coagulation. Despite the well-established association between cancer and thromboembolic complications, the mechanisms involved are not completely elucidated. There are several predisposing factors in cancer for increased thrombus generation, such as immobilization and chemotherapy. The term cancer-associated thrombosis (CAT) has been introduced to describe the close bidirectional relationship between cancer and thromboembolic events. Conventional coagulation tests (PT/aPTT) are more accurate in detecting a hypocoagulable rather than a hypercoagulable state; thus, their contribution to CAT management is limited. Traditionally, D-dimer levels have been the most common laboratory study for the evaluation of thrombotic risk. However, D-dimer levels only display a snapshot of the coagulation cascade, and they cannot provide a dynamic evaluation of evolving clot formation. Non-conventional assays, such as viscoelastic methods and microparticle formation are promising tools for the identification of patients at risk for developing CAT. Recent guidelines from the American Society of Clinical Oncology counsel against the estimation of thrombotic risk through a single test and recommend the use of scoring systems that take into account several risk factors. The present review outlines the current insights into the pathophysiological mechanisms of CAT and provides a comprehensive review of the latest advances in the laboratory assessment of CAT and the recent guidelines for the management of patients at risk for developing thromboembolic complications.",11171168
"MLH1 methylation status was accessed by a Pyrosequencing (PSQ) assay, and the results point to the efficacy of PSQ for evaluating MLH1 methylation. While unmethylation appears to be associated with a higher relapse rate, the survival rate does not seem to be influenced by methylation. Quantitative percentages suggest that elevated MLH1 methylation is linked to relapse and mortality, though a study with a larger sample size would be essential for statistically significant results. Background: In cancer care, the MLH1 gene is crucial for DNA mismatch repair (MMR), serving as a vital tumor suppressor. Evaluating MLH1 protein expression status, followed by analysis of MLH1 promoter methylation, has become a key diagnostic and prognostic approach. Our study investigates the complex link between MLH1 methylation and prognosis in endometrial adenocarcinoma (EA) patients. Methodology: MLH1 methylation status was accessed by a Pyrosequencing (PSQ) assay. Qualitative positivity for methylation was established if it exceeded the 11% cut-off; as well, a quantitative methylation analysis was conducted to establish correlations with clinicopathological data, relapse-free survival, and disease-free survival. Results: Our study revealed that 33.3% of patients without MLH1 methylation experienced relapses, surpassing the 23.3% in patients with methylation. Furthermore, 16.7% of patients without methylation succumbed to death, with a slightly higher rate of 17.6% in methylated patients. Qualitative comparisons highlighted that the mean methylation rate in patients experiencing relapse was 35.8%, whereas in those without relapse, it was 42.2%. This pattern persisted in disease-specific survival (DSS), where deceased patients exhibited a higher mean methylation level of 49.1% compared to living patients with 38.8%. Conclusions: Our findings emphasize the efficacy of PSQ for evaluating MLH1 methylation. While unmethylation appears to be associated with a higher relapse rate, the survival rate does not seem to be influenced by methylation. Quantitative percentages suggest that elevated MLH1 methylation is linked to relapse and mortality, though a study with a larger sample size would be essential for statistically significant results.",11171209
"Vulvar lymphomas are uncommon diseases and account for less than 0.5% of gynecological cancers and 1.5% of all NHLs. The various types of lymphomas have recently been identified as separate diseases and not as morphological variations of the same disease, according to the World Health Organization classification. They often represent the secondary localization of systemic disease, and diffuse large B-cell lymphoma is the most common type. We also considered cases of vulvar T-cell lymphomas. The data analysis highlighted the difficulty of diagnosis and the need to resort to biopsy–histological examination, as well as molecular methods. The correctness of the diagnosis directly affects appropriate therapeutic management, which requires an adequate surgical approach that can be integrated with chemotherapy and radiotherapy. Since they are very rare tumors, lymphomas of the vulva are often not properly recognized. Patients with vulvar lymphoma are generally elderly and the classical manifestation of the disease is a vulvar mass. No significant age differences have been found between primary and secondary lymphoma. To make a correct diagnosis, it is therefore necessary to use not only histological examination but also the genetic and molecular profile in order to establish optimal therapeutic management. Literature analysis confirm the good prognosis of this disease.",11171216
